scen,bus,tech,gid,year,level,marginal,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
1,137928,Wind,950,2041,4524.0,0.0,43.76530764,-75.34926308,5,230.0,CHASES L,6,0,0.0,0,0,NYISO
1,146593,Wind,951,2041,198.0,0.0,42.262,-78.2015,1,345.0,Q596_POI,6,0,0.0,0,0,NYISO
1,147827,Solar,637,2041,1258.685670733344,0.0,43.178714431,-75.2225257359999,5,765.0,MARCY765,6,0,0.0,0,0,NYISO
1,147827,Solar,637,2046,157.20901026665592,0.0,43.178714431,-75.2225257359999,5,765.0,MARCY765,6,0,0.0,0,0,NYISO
1,147827,Wind,952,2046,1086.0,0.0,43.178714431,-75.2225257359999,5,765.0,MARCY765,6,0,0.0,0,0,NYISO
1,147828,Solar,638,2041,1484.185908,0.0,44.919226571,-74.8337955979999,4,765.0,MASS 765,6,0,0.0,0,0,NYISO
1,147828,Wind,953,2041,2184.0,0.0,44.919226571,-74.8337955979999,4,765.0,MASS 765,6,0,0.0,0,0,NYISO
1,147831,Solar,639,2036,248.1592324,0.0,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
1,147831,Wind,954,2036,42.0,0.0,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
1,147834,Wind,955,2036,168.0,0.0,43.1045221693489,-79.025126593413,1,345.0,NIAG 345,6,0,0.0,0,0,NYISO
1,147970,Solar,641,2046,1039.520354579695,0.0,44.8907667350001,-73.9855907799999,4,230.0,RYAN,6,0,0.0,0,0,NYISO
1,147970,Solar,641,2051,2459.6708144133045,0.0,44.8907667350001,-73.9855907799999,4,230.0,RYAN,6,0,0.0,0,0,NYISO
1,147970,Wind,956,2041,1800.0,0.0,44.8907667350001,-73.9855907799999,4,230.0,RYAN,6,0,0.0,0,0,NYISO
1,147980,Wind,957,2051,342.0,0.0,44.83147344,-73.63657408,4,230.0,PATNODE,6,0,0.0,0,0,NYISO
1,148964,Solar,642,2041,316.004142301823,0.0,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
1,148964,Solar,642,2051,22.950577598177006,0.0,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
1,148964,Wind,958,2051,480.0,0.0,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
1,149001,Solar,643,2051,265.3231729,0.0,43.055457279,-77.3842033159999,2,345.0,PANNELL3,6,0,0.0,0,0,NYISO
1,149024,Solar,644,2036,614.853218,0.0,43.2779279065279,-77.3073040633849,2,115.0,GINNA115,6,0,0.0,0,0,NYISO
1,149914,Solar,645,2046,495.9126914,0.0,43.073905,-78.064412,2,345.0,Q721-POI,6,0,0.0,0,0,NYISO
1,200004,Solar,646,2041,151.227949447,0.0,39.6885760306421,-76.5391953703842,232,500.0,CNASTONE,6,0,0.0,0,0,PJM
1,200005,Solar,647,2041,304.953120954,0.0,40.38981,-79.0591,226,500.0,CONEM-GH,6,0,0.0,0,0,PJM
1,200005,Wind,960,2036,114.0,0.0,40.38981,-79.0591,226,500.0,CONEM-GH,6,0,0.0,0,0,PJM
1,200007,Solar,648,2041,858.3284601,0.0,40.27834,-75.3263,230,500.0,ELROY,6,0,0.0,0,0,PJM
1,200008,Solar,649,2041,900.8977887000001,0.0,40.45716,-75.5083,229,500.0,HOSE,6,0,0.0,0,0,PJM
1,200009,Solar,650,2041,233.19447538,0.0,40.42914,-77.1709,229,500.0,JUNIATA,6,0,0.0,0,0,PJM
1,200009,Wind,961,2046,204.0,0.0,40.42914,-77.1709,229,500.0,JUNIATA,6,0,0.0,0,0,PJM
1,200016,Solar,652,2041,401.73581074,0.0,40.15008,-76.71297,227,500.0,3 MILE I,6,0,0.0,0,0,PJM
1,200016,Wind,962,2046,138.0,0.0,40.15008,-76.71297,227,500.0,3 MILE I,6,0,0.0,0,0,PJM
1,200023,Solar,654,2041,410.5477525,0.0,40.5748,-75.5621,229,500.0,WESC,6,0,0.0,0,0,PJM
1,200023,Wind,963,2051,102.0,0.0,40.5748,-75.5621,229,500.0,WESC,6,0,0.0,0,0,PJM
1,200024,Solar,655,2041,526.0567781,0.0,40.22069,-75.5827,230,500.0,LIMERICK,6,0,0.0,0,0,PJM
1,200026,Solar,656,2046,229.113515,0.0,39.8689783699083,-77.1663020757618,227,500.0,HUNTERTN,6,0,0.0,0,0,PJM
1,200043,Solar,657,2041,393.9716285,0.0,40.61975,-75.3087,229,500.0,STEELCTY,6,0,0.0,0,0,PJM
1,200043,Wind,964,2051,36.0,0.0,40.61975,-75.3087,229,500.0,STEELCTY,6,0,0.0,0,0,PJM
1,200063,Solar,658,2041,305.6489438,0.0,39.5841,-75.2471,234,500.0,ORCHARD,6,0,0.0,0,0,PJM
1,200074,Solar,659,2036,241.07588614,0.0,41.49712,-75.6092,229,500.0,LACK,6,0,0.0,0,0,PJM
1,200074,Wind,965,2036,138.0,0.0,41.49712,-75.6092,229,500.0,LACK,6,0,0.0,0,0,PJM
1,200080,Solar,660,2036,219.5654344,0.0,39.86876,-77.16769,229,500.0,HUST,6,0,0.0,0,0,PJM
1,200080,Wind,966,2051,162.0,0.0,39.86876,-77.16769,229,500.0,HUST,6,0,0.0,0,0,PJM
1,200099,Solar,661,2041,567.9711615599999,0.0,40.2169,-76.0155,229,500.0,LAUS,6,0,0.0,0,0,PJM
1,200102,Solar,662,2041,1363.9962727,0.0,40.4145,-78.8594,226,500.0,AA1-076 MAIN,6,0,0.0,0,0,PJM
1,200102,Wind,967,2041,1200.0,0.0,40.4145,-78.8594,226,500.0,AA1-076 MAIN,6,0,0.0,0,0,PJM
1,200593,Solar,663,2046,57.196803547,0.0,41.8347,-79.0167,226,230.0,26GLADE,6,0,0.0,0,0,PJM
