scen,from,to,lid,year,level,marginal,bus,latitude_i,longitude_i,area_i,baskv_i,bus_name_i,ord_i,isbb_i,isei_i,islf_i,ispoi_i,iso_i,latitude_j,longitude_j,area_j,baskv_j,bus_name_j,ord_j,isbb_j,isei_j,islf_j,ispoi_j,iso_j,order_from,order_to,islf,isrc,isosg
1,110772,110786,130,2041,6.428429282658694,0.0,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110772,110786,130,2046,44.52599502936454,0.0,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110772,110786,130,2051,17.291668808142276,0.0,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110772,111105,132,2051,6.364815658811992,0.0,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110772,111809,133,2041,7.2381515378490064,0.0,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110772,111809,133,2046,45.856789021429094,0.0,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110772,111809,133,2051,17.968685078252335,0.0,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110772,113264,134,2046,1646.9674340198703,0.0,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110772,114733,136,2051,192.3628725340251,0.0,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.109092,-71.451485,101,345.0,BELLINGHM 03,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110773,110785,138,2046,866.2730376540806,0.0,110773,42.1093333420001,-71.4517722429999,101,345.0,NEA 336 TAP,6,0,0.0,0,0,ISONE,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110773,110785,138,2051,1328.1944109904186,0.0,110773,42.1093333420001,-71.4517722429999,101,345.0,NEA 336 TAP,6,0,0.0,0,0,ISONE,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,110781,139,2046,12.174483378552198,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,110781,139,2051,4.340342220735783,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,110786,140,2041,695.9416392157859,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,110786,140,2046,3975.5771062111044,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,110786,140,2051,1578.6010584912258,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,110866,141,2051,77.15479699137683,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,113264,144,2046,78.69967188864844,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,113264,144,2051,16.441111123540537,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,115447,145,2046,3.2733253983251274,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110780,115447,145,2051,1.397977527982782,0.0,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110781,110786,146,2046,396.8381503726155,0.0,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110781,110786,146,2051,1184.5608185459394,0.0,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110781,110866,147,2046,13.1349945109028,0.0,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110781,110866,147,2051,22.805261680445838,0.0,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110781,110901,148,2046,32.4939139099759,0.0,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110781,110901,148,2051,206.9647494340134,0.0,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110781,115447,150,2046,14.035981869868237,0.0,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110781,115447,150,2051,999.1166756168454,0.0,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110782,111193,152,2051,177.72066136102694,0.0,110782,41.882079472,-70.656241328,101,345.0,JORDAN ROAD,6,0,0.0,0,0,ISONE,41.7694,-70.5097,101,345.0,CANAL,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110783,111133,154,2046,484.0285158555555,0.0,110783,41.943306,-70.579611,101,345.0,PILGRIM,6,0,0.0,0,1,ISONE,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110785,117001,155,2046,5.354115383214491,0.0,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,41.97,-71.54,101,345.0,WEST FARNUM,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110785,117001,155,2051,45.4216380095847,0.0,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,41.97,-71.54,101,345.0,WEST FARNUM,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110785,117002,156,2041,20.289731493307727,0.0,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,42.01031,-71.66886,101,345.0,OCEAN STATE,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110785,117002,156,2046,1142.158888403877,0.0,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,42.01031,-71.66886,101,345.0,OCEAN STATE,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110785,117002,156,2051,2749.47253060178,0.0,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,42.01031,-71.66886,101,345.0,OCEAN STATE,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110785,119064,157,2046,10.914140179286882,0.0,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,41.7021804080001,-72.234522114,101,345.0,CARD STREET,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110785,119064,157,2051,29.69198193478333,0.0,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,41.7021804080001,-72.234522114,101,345.0,CARD STREET,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110786,110866,158,2046,54.70678144782201,0.0,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110786,110866,158,2051,64.60777710930708,0.0,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110786,110901,159,2046,1.867253991901566,0.0,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110786,110901,159,2051,20.718671591700378,0.0,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110786,111105,160,2046,14.932426208367318,0.0,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110786,111809,161,2036,464.52364857037674,0.0,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110786,111809,161,2041,800.5370763262385,0.0,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110786,111809,161,2046,6172.1006497544095,0.0,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110786,111809,161,2051,2743.9361376761226,0.0,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110866,111105,163,2051,26.016934976310807,0.0,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110866,111809,164,2046,28.711586080726384,0.0,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110866,111809,164,2051,24.199724216595243,0.0,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,110866,113001,165,2051,50.09738832697579,0.0,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110866,113279,167,2051,13.443714196763295,0.0,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110866,115447,173,2046,1.7903282618340128,0.0,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110866,115447,173,2051,11.64625894684454,0.0,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,110901,115447,180,2051,50.948846621764346,0.0,110901,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,111105,111809,182,2046,212.62182025644302,0.0,111105,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,111105,113951,183,2051,4.739597651349229,0.0,111105,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,42.622784672,-71.2423157249999,101,345.0,TEWKSBURY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,111105,114476,184,2051,23.536038698227756,0.0,111105,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,42.505261779,-71.0416548699999,101,345.0,WAKEFLD JCT,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,111133,114734,189,2051,13.679220096412891,0.0,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.7125,-71.193889,101,345.0,BRAYTN POINT,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,111133,115446,190,2046,144.54778226491223,0.0,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.972100588,-71.0169910769999,101,345.0,BRIDGEWATER,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,111133,115446,190,2051,132.47598055181905,0.0,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.972100588,-71.0169910769999,101,345.0,BRIDGEWATER,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,111133,115713,192,2051,13.35335368298226,0.0,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.8315894045024,-71.1244291180805,101,115.0,DIGHTON U6_T,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,111133,117357,193,2051,20.775870113569184,0.0,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.6421305015877,-71.1706773072934,101,115.0,TIVERTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,111193,117357,201,2051,5.363350735076693,0.0,111193,41.7694,-70.5097,101,345.0,CANAL,6,0,0.0,0,1,ISONE,41.6421305015877,-71.1706773072934,101,115.0,TIVERTON,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113001,113265,204,2046,23.878160745995217,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113001,113265,204,2051,432.79071966527994,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113001,113279,205,2051,16.288430889696258,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113001,113986,206,2051,404.75189604910844,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.568438524,-71.5303919819999,101,115.0,SANDY POND,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113001,137454,210,2051,42.49947312363787,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.672733732,-73.687641442,6,345.0,REYNLD3,6,0,0.0,0,0,NYISO,6,6,False,False,False
1,113001,137717,211,2046,96.2540765579177,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO,6,6,False,False,False
1,113001,137717,211,2051,269.9804800679681,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO,6,6,False,False,False
1,113001,148964,212,2036,0.20159750148532044,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO,6,6,False,False,False
1,113001,148964,212,2041,87.88998063306167,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO,6,6,False,False,False
1,113001,148964,212,2046,166.3962995821837,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO,6,6,False,False,False
1,113001,148964,212,2051,680.4045263469902,0.0,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO,6,6,False,False,False
1,113263,113264,213,2041,688.1543732796829,0.0,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113263,113264,213,2046,1017.4371022906987,0.0,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113263,113264,213,2051,2495.495616542784,0.0,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113263,113279,214,2051,47.40378127280189,0.0,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113263,116045,215,2041,455.21864428253093,0.0,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.194986411,-72.4467851289999,101,345.0,LUDLOW,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113263,116045,215,2046,980.2548026766017,0.0,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.194986411,-72.4467851289999,101,345.0,LUDLOW,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113263,116045,215,2051,2184.0539748632737,0.0,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.194986411,-72.4467851289999,101,345.0,LUDLOW,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113264,113265,216,2051,4400.266721348258,0.0,113264,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113264,117001,217,2051,2385.0533889900125,0.0,113264,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE,41.97,-71.54,101,345.0,WEST FARNUM,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113265,113279,218,2051,118.04210122306124,0.0,113265,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113265,113951,219,2051,2151.2165044760127,0.0,113265,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE,42.622784672,-71.2423157249999,101,345.0,TEWKSBURY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113265,116009,222,2046,7.413044143776922,0.0,113265,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE,42.611172898,-72.4684024839999,101,345.0,NORTHFLD MT,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113265,116009,222,2051,42.320131831003565,0.0,113265,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE,42.611172898,-72.4684024839999,101,345.0,NORTHFLD MT,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113265,117001,223,2051,56.38282307136889,0.0,113265,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE,41.97,-71.54,101,345.0,WEST FARNUM,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113265,117375,224,2051,11.145021695869204,0.0,113265,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE,41.8017,-71.5186,101,115.0,RISE,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113279,114740,225,2051,4.202214974435364,0.0,113279,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.1287238473912,-71.5117680265422,101,115.0,MLFRD MA PWR,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113279,116045,226,2046,11.389696992380022,0.0,113279,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.194986411,-72.4467851289999,101,345.0,LUDLOW,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113279,116045,226,2051,105.88271446038038,0.0,113279,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.194986411,-72.4467851289999,101,345.0,LUDLOW,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113279,116190,227,2051,24.912140738875195,0.0,113279,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.0493914100001,-72.647855486,101,115.0,SOUTH AGAWAM,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113951,113952,230,2051,179.31989425059328,0.0,113951,42.622784672,-71.2423157249999,101,345.0,TEWKSBURY,6,0,0.0,0,0,ISONE,42.744239406,-71.1136983409999,101,345.0,WARD HILL,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113951,113986,231,2051,358.15057932995956,0.0,113951,42.622784672,-71.2423157249999,101,345.0,TEWKSBURY,6,0,0.0,0,0,ISONE,42.568438524,-71.5303919819999,101,115.0,SANDY POND,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113952,113986,233,2051,34.60992793172761,0.0,113952,42.744239406,-71.1136983409999,101,345.0,WARD HILL,6,0,0.0,0,0,ISONE,42.568438524,-71.5303919819999,101,115.0,SANDY POND,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113952,114063,234,2051,1764.1919512723612,0.0,113952,42.744239406,-71.1136983409999,101,345.0,WARD HILL,6,0,0.0,0,0,ISONE,42.832949593,-70.9724234059999,101,345.0,W AMESBURY,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,113986,114476,238,2051,15.679042910055188,0.0,113986,42.568438524,-71.5303919819999,101,115.0,SANDY POND,6,0,0.0,0,0,ISONE,42.505261779,-71.0416548699999,101,345.0,WAKEFLD JCT,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,114063,114417,239,2051,8.138792070579854,0.0,114063,42.832949593,-70.9724234059999,101,345.0,W AMESBURY,6,0,0.0,0,0,ISONE,42.52549,-70.8782,101,115.0,SALEM HARBOR,6,0,0.0,0,1,ISONE,6,6,False,False,False
1,114733,114900,241,2046,496.2688359848448,0.0,114733,42.109092,-71.451485,101,345.0,BELLINGHM 03,6,0,0.0,0,0,ISONE,42.019972174,-71.3353624749999,101,345.0,BERRY STREET,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,114733,114900,241,2051,869.6401365318675,0.0,114733,42.109092,-71.451485,101,345.0,BELLINGHM 03,6,0,0.0,0,0,ISONE,42.019972174,-71.3353624749999,101,345.0,BERRY STREET,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,114734,114900,242,2046,378.0140789812526,0.0,114734,41.7125,-71.193889,101,345.0,BRAYTN POINT,6,0,0.0,0,1,ISONE,42.019972174,-71.3353624749999,101,345.0,BERRY STREET,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,114734,114900,242,2051,767.5183716038175,0.0,114734,41.7125,-71.193889,101,345.0,BRAYTN POINT,6,0,0.0,0,1,ISONE,42.019972174,-71.3353624749999,101,345.0,BERRY STREET,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,114734,115446,243,2051,18.016815858843728,0.0,114734,41.7125,-71.193889,101,345.0,BRAYTN POINT,6,0,0.0,0,1,ISONE,41.972100588,-71.0169910769999,101,345.0,BRIDGEWATER,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,114734,115447,244,2046,17.08548639443395,0.0,114734,41.7125,-71.193889,101,345.0,BRAYTN POINT,6,0,0.0,0,1,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE,6,6,False,False,False
1,114734,115447,244,2051,20.409204771049332,0.0,114734,41.7125,-71.193889,101,345.0,BRAYTN POINT,6,0,0.0,0,1,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE,6,6,False,False,False
